Order,Property ID,Lot Area,Street,Alley,Lot Config,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Foundation,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Pool Area,Fence,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1348,903234100,6120,Pave,NA,Inside,1Fam,1.5Fin,7,5,1931,1950,Gable,CompShg,BrkFace,Wd Shng,BrkTil,Unf,0,Unf,0,952,952,GasA,Y,FuseF,0,0,2,0,2,2,8,2,Detchd,2,468,Y,90,0,0,NA,4,2008,WD ,Abnorml,129900
1349,903235010,6155,Pave,NA,FR3,1Fam,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,611,611,GasA,Y,SBrkr,0,0,2,0,3,1,6,0,Detchd,2,502,Y,0,0,0,NA,6,2008,WD ,Normal,128000
1350,903235100,6324,Pave,NA,Inside,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,BrkTil,Unf,0,Unf,0,520,520,GasA,N,SBrkr,0,0,1,0,1,1,4,0,Detchd,1,240,Y,49,0,0,NA,5,2008,WD ,Normal,68500
1351,903236010,8635,Pave,NA,Inside,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,BLQ,336,GLQ,41,295,672,GasA,Y,SBrkr,1,0,1,0,2,1,6,0,Detchd,1,240,Y,0,0,0,MnPrv,1,2008,WD ,Normal,127000
1352,903400180,13053,Pave,Pave,Inside,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,833,833,GasA,Y,SBrkr,0,0,1,1,4,1,8,1,Detchd,2,370,N,0,0,0,NA,6,2008,WD ,Normal,207000
1353,903401020,9120,Pave,Pave,Inside,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Rec,329,Unf,0,697,1026,GasA,Y,SBrkr,1,0,2,0,4,1,8,0,Detchd,1,240,N,0,100,0,GdPrv,6,2008,WD ,Normal,184000
1354,903401030,9144,Pave,Pave,Inside,1Fam,1.5Fin,6,4,1915,2004,Gable,CompShg,VinylSd,VinylSd,BrkTil,Unf,0,Unf,0,810,810,GasA,Y,SBrkr,0,0,2,0,4,1,8,0,Detchd,2,672,Y,0,195,0,NA,3,2008,WD ,Normal,162500
1355,903401050,9144,Pave,Pave,Inside,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,CBlock,Rec,399,Unf,0,484,883,GasA,Y,SBrkr,1,0,1,0,3,1,8,0,Detchd,1,240,N,0,0,0,NA,7,2008,WD ,Normal,145000
1356,903425420,10267,Pave,NA,Inside,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,BrkTil,Rec,210,ALQ,606,0,816,GasA,Y,SBrkr,1,0,1,0,2,1,5,0,Detchd,1,275,N,0,0,0,MnWw,5,2008,WD ,Normal,130000
1357,903426160,8094,Pave,Grvl,Inside,2fmCon,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Rec,196,Unf,0,1046,1242,GasA,Y,SBrkr,0,0,2,0,5,1,8,0,Detchd,1,360,Y,64,0,0,MnPrv,9,2008,WD ,Normal,160000
1358,903427090,5100,Pave,Grvl,Inside,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,PConc,Unf,0,Unf,0,588,588,GasA,Y,SBrkr,0,0,1,0,3,1,7,1,Detchd,1,228,Y,192,63,0,MnPrv,6,2008,WD ,Normal,161000
1359,903429010,4347,Pave,NA,Inside,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,BrkTil,Unf,0,Unf,0,796,796,GasA,Y,SBrkr,0,0,1,0,3,1,7,0,Detchd,1,228,N,0,182,0,NA,6,2008,WD ,Normal,127500
1360,903452025,6291,Grvl,NA,Inside,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,BrkTil,Unf,0,Unf,0,768,768,GasA,Y,SBrkr,0,0,1,0,1,1,4,0,Detchd,2,440,N,0,0,0,NA,7,2008,WD ,Normal,93850
1361,903453050,10266,Pave,NA,Inside,1Fam,2Story,6,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,CBlock,Rec,372,Unf,0,396,768,GasA,Y,FuseA,0,0,1,1,4,1,7,0,Detchd,1,308,Y,0,216,0,NA,5,2008,COD,Abnorml,136000
1362,903454100,6876,Pave,NA,Inside,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,1272,1272,GasA,Y,SBrkr,0,0,2,0,4,1,9,1,Detchd,2,400,Y,0,34,0,NA,11,2008,COD,Normal,141000
1363,903455030,10320,Pave,Grvl,Inside,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,BrkTil,Unf,0,Unf,0,880,880,GasA,Y,SBrkr,0,0,2,0,2,1,6,0,Detchd,2,400,Y,0,0,0,NA,4,2008,WD ,Normal,120000
1364,903455140,7200,Pave,NA,Corner,1Fam,1Story,6,7,1925,1992,Gable,CompShg,VinylSd,VinylSd,CBlock,Unf,0,Unf,0,1040,1040,GasA,Y,SBrkr,0,0,1,0,2,1,5,0,Detchd,2,320,Y,0,132,0,NA,7,2008,WD ,Normal,127500
1365,903456130,7006,Pave,NA,Inside,1Fam,1.5Fin,6,6,1925,1950,Gable,CompShg,Stucco,Stucco,PConc,Rec,121,Unf,0,647,768,GasA,Y,SBrkr,1,0,2,0,3,1,6,1,Detchd,1,384,Y,0,0,0,MnPrv,8,2008,WD ,Family,127000
1366,903458110,7920,Pave,Grvl,Inside,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,CBlock,Unf,0,Unf,0,319,319,GasA,Y,FuseA,0,0,1,0,3,1,6,0,NA,0,0,N,0,144,0,MnPrv,3,2008,WD ,Normal,89500
1367,903475020,8235,Pave,NA,Inside,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,CBlock,LwQ,180,Rec,645,0,825,GasA,Y,SBrkr,1,0,1,0,2,1,4,0,Detchd,2,720,Y,140,50,0,MnPrv,6,2008,WD ,Normal,125000
1368,903476110,5586,Pave,NA,Inside,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,BrkTil,Unf,0,Unf,0,901,901,GasA,Y,SBrkr,0,0,1,0,4,1,7,0,NA,0,0,N,0,98,0,MnPrv,9,2008,ConLD,Abnorml,79900
1369,903481010,10320,Pave,NA,Inside,1Fam,1Story,5,8,1912,1991,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,451,451,GasA,Y,SBrkr,0,0,1,0,1,1,5,0,Detchd,2,576,N,40,0,0,NA,8,2008,ConLD,Family,85000
1370,903481100,10320,Pave,Grvl,Inside,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,PConc,Unf,0,Unf,0,536,536,GasA,N,FuseF,0,0,2,0,3,2,8,0,NA,0,0,N,42,0,0,NA,5,2008,WD ,Normal,82375
1371,903484020,10320,Pave,Grvl,Inside,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,CBlock,Unf,0,Unf,0,756,756,GasA,Y,SBrkr,0,0,1,0,3,1,7,0,Detchd,1,216,Y,57,0,0,MnPrv,6,2008,WD ,Normal,135000
1372,904100020,9488,Pave,NA,Inside,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,CBlock,Unf,0,Unf,0,1046,1046,GasA,N,SBrkr,0,0,1,0,3,1,6,0,Detchd,1,240,Y,0,60,0,NA,9,2008,WD ,Abnorml,124000
1373,904100040,8250,Pave,NA,Inside,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,CBlock,BLQ,250,LwQ,492,210,952,GasA,Y,SBrkr,0,0,1,0,3,1,5,1,Attchd,1,322,Y,0,63,0,NA,8,2008,WD ,Normal,134000
1374,904100160,21286,Pave,NA,Inside,1Fam,1.5Fin,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,Unf,0,Unf,0,720,720,GasA,Y,SBrkr,0,0,2,0,4,1,7,1,Attchd,1,312,Y,0,0,0,NA,8,2008,WD ,Normal,135000
1375,904101170,17120,Pave,NA,Inside,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,CBlock,NA,0,NA,0,0,0,GasA,Y,SBrkr,0,0,2,0,4,1,7,1,Detchd,2,680,N,0,59,0,NA,7,2008,WD ,Normal,134432
1376,904351280,10106,Pave,NA,Inside,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,ALQ,351,Rec,181,112,644,GasA,Y,SBrkr,1,0,2,0,4,2,6,0,NA,0,0,Y,140,0,0,NA,9,2008,WD ,Normal,127500
1377,905100020,11235,Pave,NA,Corner,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,CBlock,ALQ,784,Unf,0,197,981,GasA,Y,SBrkr,1,0,1,0,3,1,6,0,Detchd,2,440,Y,64,0,0,MnPrv,5,2008,WD ,Abnorml,148000
1378,905102170,11200,Pave,NA,Inside,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,CBlock,Rec,906,Unf,0,134,1040,GasA,Y,SBrkr,1,0,1,0,3,1,5,0,Detchd,1,384,Y,0,0,0,NA,2,2008,WD ,Normal,129500
1379,905103030,13014,Pave,NA,Inside,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,CBlock,ALQ,528,Unf,0,480,1008,GasA,Y,SBrkr,1,0,1,0,3,1,6,1,Attchd,2,484,Y,168,0,0,NA,12,2008,WD ,Normal,157500
1380,905104080,7162,Pave,NA,Inside,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,PConc,Unf,0,Unf,0,876,876,GasA,Y,SBrkr,0,0,1,0,3,1,6,0,Attchd,1,408,Y,0,0,0,MnPrv,12,2008,WD ,Abnorml,109900
1381,905104110,10265,Pave,NA,Inside,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,CBlock,ALQ,758,Unf,0,234,992,GasA,Y,SBrkr,1,0,1,0,3,1,6,0,Attchd,1,294,Y,204,0,0,MnPrv,7,2008,WD ,Normal,145000
1382,905104180,9764,Pave,NA,FR2,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,CBlock,BLQ,702,Unf,0,192,894,GasA,Y,SBrkr,1,0,1,0,3,1,5,0,Attchd,2,450,Y,0,0,0,NA,5,2008,WD ,Normal,130000
1383,905107280,7703,Pave,NA,CulDSac,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,CBlock,ALQ,450,Unf,0,0,450,GasA,Y,SBrkr,0,1,1,0,3,1,6,1,Basment,2,504,Y,311,0,0,GdWo,5,2008,WD ,Normal,153000
1384,905107380,9981,Pave,NA,Corner,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,CBlock,BLQ,221,Unf,0,852,1073,GasA,Y,SBrkr,0,0,1,0,3,1,6,0,Attchd,1,270,Y,0,90,0,MnPrv,3,2008,WD ,Normal,120000
1385,905108170,7400,Pave,NA,CulDSac,1Fam,SFoyer,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,PConc,LwQ,104,ALQ,956,0,1060,GasA,Y,SBrkr,1,0,1,0,2,1,5,0,Attchd,2,506,Y,178,0,0,NA,3,2008,WD ,Normal,152000
1386,905200090,12900,Pave,NA,Inside,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,CBlock,GLQ,1198,Unf,0,0,1198,GasA,Y,SBrkr,2,0,0,2,0,2,6,0,CarPort,2,400,Y,120,0,0,NA,1,2008,WD ,Alloca,108959
1387,905200100,12900,Pave,NA,Inside,2fmCon,1Story,5,4,1920,1950,Gable,CompShg,BrkFace,Stucco,PConc,BLQ,1300,Unf,0,0,1300,GasA,Y,SBrkr,1,0,1,0,3,1,6,0,CarPort,2,400,Y,0,0,0,NA,1,2008,WD ,Alloca,95541
1388,905200160,9000,Pave,NA,Inside,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,CBlock,GLQ,288,Unf,0,718,1006,GasA,Y,SBrkr,0,0,1,0,3,1,5,0,NA,0,0,Y,0,24,0,NA,7,2008,WD ,Normal,80000
1389,905200510,8544,Pave,NA,CulDSac,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,CBlock,Unf,0,Unf,0,1228,1228,GasA,Y,SBrkr,0,0,1,1,3,1,6,0,Attchd,1,271,Y,0,65,0,MnPrv,6,2008,WD ,Normal,149350
1390,905201020,9239,Pave,NA,Inside,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,CBlock,GLQ,634,Unf,0,326,960,GasA,Y,SBrkr,1,0,1,0,3,1,6,0,Attchd,1,300,Y,168,0,0,NA,5,2008,WD ,Normal,144900
1391,905201110,14175,Pave,NA,Inside,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,CBlock,GLQ,776,Unf,0,212,988,GasA,Y,FuseA,1,0,1,0,1,1,4,1,Attchd,2,621,Y,102,89,0,NA,6,2008,WD ,Normal,185000
1392,905201120,13284,Pave,NA,Inside,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,PConc,BLQ,1064,Unf,0,319,1383,GasA,Y,SBrkr,1,0,1,0,3,1,6,1,Attchd,1,354,Y,511,116,0,GdPrv,6,2008,WD ,Normal,165000
1393,905202230,13500,Pave,NA,Inside,1Fam,1Story,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,CBlock,BLQ,429,ALQ,1080,93,1602,GasA,Y,SBrkr,1,0,1,0,1,1,4,1,Attchd,2,564,Y,409,0,0,NA,3,2008,WD ,Normal,235000
1394,905225040,13825,Pave,NA,Inside,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,CBlock,Unf,0,Unf,0,533,533,GasA,Y,SBrkr,0,1,1,0,3,1,6,0,BuiltIn,1,300,Y,280,34,0,NA,12,2008,WD ,Normal,140000
1395,905226030,10200,Pave,NA,Inside,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,Unf,0,Unf,0,672,672,GasA,Y,SBrkr,0,0,1,0,2,1,4,0,Detchd,1,240,N,168,0,0,GdPrv,8,2008,WD ,Normal,108000
1396,905226110,10532,Pave,NA,Corner,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,CBlock,Rec,988,Unf,0,0,988,GasA,Y,SBrkr,1,0,2,0,3,1,7,2,Basment,2,626,Y,50,84,0,NA,12,2008,WD ,Abnorml,145000
1397,905227050,8375,Pave,NA,Corner,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,ALQ,336,Unf,0,240,576,GasA,Y,SBrkr,1,0,1,1,2,1,6,0,2Types,3,627,N,0,0,0,MnPrv,6,2008,WD ,Normal,152400
1398,905300020,10200,Pave,NA,Inside,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,PConc,ALQ,704,Unf,0,160,864,GasA,Y,SBrkr,0,0,1,0,3,1,5,0,2Types,3,912,Y,143,0,0,MnPrv,6,2008,WD ,Normal,144000
1399,905351089,2887,Pave,NA,Inside,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GLQ,1003,Unf,0,288,1291,GasA,Y,SBrkr,1,0,1,0,2,1,6,1,Attchd,2,431,Y,307,0,0,NA,11,2008,WD ,Normal,173000
1400,905352030,10005,Pave,NA,Inside,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,CBlock,BLQ,392,Unf,0,768,1160,GasA,Y,SBrkr,0,0,2,1,4,1,8,1,Attchd,2,505,Y,288,117,0,NA,3,2008,WD ,Normal,192000
1401,905352070,20270,Pave,NA,CulDSac,1Fam,1Story,7,6,1979,1979,Gable,CompShg,Plywood,Plywood,CBlock,GLQ,599,Unf,0,925,1524,GasA,Y,SBrkr,1,0,2,0,3,1,7,2,Attchd,2,478,Y,140,0,0,NA,4,2008,WD ,Normal,245000
1402,905401045,39104,Pave,NA,CulDSac,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,CBlock,LwQ,226,GLQ,1063,96,1385,GasA,Y,SBrkr,1,0,1,0,2,1,5,2,Attchd,2,439,Y,81,0,0,NA,4,2008,WD ,Normal,241500
1403,905401060,53227,Pave,NA,CulDSac,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,CBlock,BLQ,1116,Unf,0,248,1364,GasA,Y,SBrkr,1,0,1,0,2,1,6,2,Attchd,2,529,Y,224,137,0,NA,3,2008,WD ,Normal,256000
1404,905402090,11512,Pave,NA,Corner,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,CBlock,ALQ,719,Unf,0,300,1019,GasA,Y,SBrkr,1,0,1,0,2,1,5,1,Basment,1,312,Y,0,0,0,GdPrv,5,2008,WD ,Normal,177000
1405,905403060,5190,Pave,NA,Inside,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,CBlock,Unf,0,Unf,0,570,570,GasA,Y,SBrkr,0,0,1,0,2,1,5,1,Attchd,1,249,Y,135,0,0,NA,1,2008,WD ,Normal,125600
1406,905403150,10452,Pave,NA,Inside,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,Rec,500,Unf,0,594,1094,GasA,Y,SBrkr,0,0,1,0,3,1,5,2,Attchd,2,495,Y,0,0,0,NA,6,2008,WD ,Normal,155000
1407,905425125,45600,Pave,NA,Inside,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,907,907,GasA,Y,SBrkr,0,0,3,0,5,1,10,1,Detchd,2,360,Y,486,40,0,NA,9,2008,WD ,Normal,240000
1408,905426030,19550,Pave,NA,Inside,1Fam,1Story,5,7,1940,2007,Flat,Tar&Grv,PreCast,PreCast,PConc,ALQ,1035,Unf,0,545,1580,GasA,Y,SBrkr,1,0,1,0,2,1,5,2,NA,0,0,Y,0,39,0,NA,1,2008,WD ,Normal,260000
1409,905427050,21780,Pave,NA,Inside,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,1163,1163,GasA,Y,SBrkr,0,0,2,0,4,1,8,1,Detchd,2,396,N,72,36,0,NA,7,2008,WD ,Normal,185000
1410,905427070,13728,Pave,NA,Corner,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,CBlock,Rec,626,Unf,0,501,1127,GasA,Y,SBrkr,0,0,2,0,4,1,7,2,Basment,2,540,Y,0,0,0,NA,7,2008,WD ,Normal,235000
1411,905451330,9571,Pave,NA,Inside,1Fam,1Story,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,Rec,870,Unf,0,639,1509,GasA,Y,FuseA,1,0,1,0,3,1,6,1,Attchd,1,322,Y,158,0,0,MnPrv,7,2008,WD ,Normal,159900
1412,905452070,9350,Pave,NA,Inside,Duplex,SFoyer,5,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,PConc,GLQ,864,Unf,0,0,864,GasA,N,SBrkr,1,0,1,0,2,1,4,0,NA,0,0,Y,0,0,0,NA,4,2008,WD ,Normal,99600
1413,905452120,9360,Pave,NA,Corner,1Fam,2Story,6,8,1962,2001,Gable,CompShg,VinylSd,VinylSd,CBlock,Rec,324,Unf,0,297,621,GasA,Y,SBrkr,0,0,1,1,3,1,7,0,Detchd,1,280,Y,0,236,0,GdWo,11,2008,WD ,Normal,134500
1414,905476120,8405,Pave,Grvl,Inside,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,BrkTil,Rec,241,BLQ,391,229,861,GasA,Y,SBrkr,1,0,1,0,4,1,7,0,Detchd,1,384,Y,0,130,0,MnPrv,4,2008,WD ,Normal,119000
1415,905477050,7000,Pave,NA,Inside,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,CBlock,GLQ,969,Unf,0,148,1117,GasA,Y,SBrkr,1,0,1,0,3,1,5,0,NA,0,0,N,85,0,0,NA,1,2008,WD ,Normal,107500
1416,905479110,10880,Pave,NA,Inside,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,CBlock,ALQ,1040,Unf,0,124,1164,GasW,N,SBrkr,1,0,1,0,3,1,5,0,Detchd,1,240,Y,0,48,0,NA,8,2008,ConLD,Normal,125000
1417,905480150,9600,Pave,NA,Corner,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unf,0,Unf,0,572,572,Grav,N,FuseF,0,0,1,0,2,1,5,0,NA,0,0,N,0,8,0,NA,4,2008,WD ,Normal,79000
1418,905480240,9084,Pave,NA,Inside,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,CBlock,LwQ,236,Rec,380,0,616,GasA,N,SBrkr,0,1,1,0,3,1,5,0,Detchd,1,200,Y,48,0,0,NA,3,2008,ConLw,Normal,95000
1419,906204150,11839,Pave,NA,Inside,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,PConc,GLQ,1085,Unf,0,390,1475,GasA,Y,SBrkr,1,0,2,1,4,1,10,1,Attchd,2,514,Y,192,121,0,NA,5,2008,WD ,Normal,262280
1420,906204280,9771,Pave,NA,Corner,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,PConc,LwQ,779,Unf,0,298,1077,GasA,Y,SBrkr,0,1,2,1,4,1,9,1,BuiltIn,2,614,Y,48,32,0,GdPrv,6,2008,WD ,Normal,260000
1421,906223110,9938,Pave,NA,Inside,1Fam,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,PConc,GLQ,1271,Unf,0,331,1602,GasA,Y,SBrkr,1,0,2,1,3,1,7,1,Attchd,2,534,Y,424,40,0,NA,4,2008,WD ,Normal,226500
1422,906223140,14171,Pave,NA,CulDSac,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,355,Unf,0,457,812,GasA,Y,SBrkr,0,0,2,1,4,1,9,1,Attchd,2,453,Y,168,98,0,NA,12,2008,WD ,Normal,225000
1423,906223220,10541,Pave,NA,Corner,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,672,672,GasA,Y,SBrkr,0,0,2,1,3,1,8,1,Attchd,2,472,Y,100,33,0,NA,2,2008,WD ,Normal,229000
1424,906378190,10616,Pave,NA,Inside,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,628,628,GasA,Y,SBrkr,0,0,2,1,3,1,6,1,BuiltIn,2,484,Y,100,24,0,NA,3,2008,New,Partial,177439
1425,906380030,9345,Pave,NA,Inside,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,1615,1615,GasA,Y,SBrkr,0,0,2,0,3,1,7,1,Attchd,3,864,Y,168,30,0,NA,5,2008,WD ,Normal,248500
1426,906412010,11778,Pave,NA,Inside,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,PConc,GLQ,2085,Unf,0,186,2271,GasA,Y,SBrkr,1,0,2,0,3,1,7,2,Attchd,3,1348,Y,0,0,0,NA,6,2008,WD ,Abnorml,475000
1427,906412050,11778,Pave,NA,Inside,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,PConc,GLQ,1153,Unf,0,598,1751,GasA,Y,SBrkr,1,0,2,1,3,1,8,2,Attchd,3,874,Y,216,36,0,NA,12,2008,New,Partial,395039
1428,906420130,11228,Pave,NA,CulDSac,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,PConc,BLQ,50,GLQ,531,499,1080,GasA,Y,SBrkr,0,1,2,1,3,1,9,1,Attchd,3,678,Y,196,187,0,NA,12,2008,WD ,Normal,228000
1429,906424010,11454,Pave,NA,Corner,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,770,Unf,0,631,1401,GasA,Y,SBrkr,1,0,2,0,3,1,6,1,Attchd,3,811,Y,168,42,0,NA,2,2008,WD ,Normal,225000
1430,906475100,11500,Pave,NA,CulDSac,1Fam,1Story,6,6,1966,1966,Flat,Tar&Grv,Plywood,Plywood,CBlock,LwQ,262,ALQ,723,197,1182,GasA,Y,SBrkr,1,0,2,0,2,1,6,1,Attchd,2,438,Y,339,0,0,NA,3,2008,WD ,Normal,195000
1431,906476030,12798,Pave,NA,Inside,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,462,Unf,0,154,616,GasA,Y,SBrkr,1,0,2,1,4,1,8,0,Attchd,2,603,Y,403,114,0,NA,5,2008,WD ,Normal,200000
1432,907126030,9750,Pave,NA,Inside,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,722,Unf,0,268,990,GasA,Y,SBrkr,1,0,1,0,3,1,5,0,Detchd,2,528,Y,168,0,0,NA,8,2008,WD ,Normal,155000
1433,907135020,9525,Pave,NA,Inside,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,PConc,Unf,0,Unf,0,1099,1099,GasA,Y,SBrkr,0,0,1,1,3,1,6,0,Attchd,1,352,Y,278,0,0,NA,6,2008,WD ,Normal,144000
1434,907135260,9245,Pave,NA,Inside,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,686,Unf,0,304,990,GasA,Y,SBrkr,0,1,1,0,3,1,5,0,Detchd,2,672,Y,0,0,0,NA,2,2008,WD ,Normal,145000
1435,907175080,8696,Pave,NA,Inside,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,1308,Unf,0,110,1418,GasA,Y,SBrkr,1,0,2,0,3,1,5,1,Attchd,2,558,Y,208,110,0,NA,5,2008,WD ,Normal,226001
1436,907176010,13142,Pave,NA,Corner,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,688,Unf,0,176,864,GasA,Y,SBrkr,1,0,2,1,3,1,6,0,Attchd,2,600,Y,0,96,0,NA,7,2008,WD ,Normal,215700
1437,907181120,8998,Pave,NA,Inside,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,PConc,GLQ,527,Unf,0,255,782,GasA,Y,SBrkr,0,0,2,1,3,1,6,0,Attchd,2,532,Y,0,70,0,NA,6,2008,WD ,Normal,207500
